Name,Website
Ohio Metal Recycling,https://ohiometalrecycling.com
Orange County Metals,https://ocmetals.com
Orlando Metal Recycling,https://orlandometalrecycling.com
Owensboro Iron & Metal,https://owensboroim.com
P&C Metal Recycling,https://pcmetalrecycling.com
Pacific Metals Recycling,https://pacificmetalsrecycling.com
Palmetto Recycling,https://palmettorecycling.com
Parkway Iron & Metal,https://parkwayironandmetal.com
Patriot Metal Recycling,https://patriotmetalrecycling.com
Peoria Iron & Metal,https://peoriaironmetal.com
Pinnacle Recycling,https://pinnaclerecycling.com
Pioneer Recycling (WA/OR),https://pioneerrecycling.com
Pittsburg Recycling,https://pittsburgrecycling.com
Power Metal Recycling,https://powermetalrecycling.com
Prairie Metals Recycling,https://prairiemetalsrecycling.com
Premier Metal Recycling,https://premiermetalrecycling.com
Prime Recycling,https://primerecycling.com
Progressive Recycling,https://progressiverecycling.com
Pulaski Iron & Metal,https://pulaskiironandmetal.com
Queen City Metal Recycling & Salvage,https://queencitymetalrecycling.com
R & R Recycling,https://randrrecycling.com
R.S. Davis Recycling,https://rsdavisrecycling.com
Raleigh Metal Recycling,https://raleighrecycling.com
Ray’s Recycling,https://raysrecycling.com
Redwood Recycling,https://redwoodrecycling.com
Resource Metal Recycling,https://resourcemetalrecycling.com
Richmond Recycling (VA),https://richmondrecycling.com
Rochester Iron & Metal (MI),https://rochesterironandmetal.com
Rock Island Recycling,https://rockislandrecycling.com
Rockwood Recycling,https://rockwoodrecycling.com
Rogers Metal Management,https://rogersmetal.com
Rosa Recycling,https://rosarecycling.com
S & S Metal Recyclers,https://ssmetalrecyclers.com
Saginaw Metal Recyclers,https://saginawmetalrecyclers.com
Salina Iron & Metal,https://salinaironandmetal.com
San Antonio Recycling,https://sanantoniorecycling.com
Santee Metal Recycling,https://santeemetalrecycling.com
Schiller Metals,https://schillermetals.com
Second Street Iron & Metal,https://secondstreetironandmetal.com
Seventy-Six Recycling,https://seventysixrecycling.com
Shapiro Recycling (IL),https://shapirorecycling.com
Shohfi Metals,https://shohfimetals.com
Sioux City Iron,https://siouxcityiron.com
Skyline Recycling,https://skylinerecycling.com
Smith Iron & Metal (Richmond),https://smithironmetal.com
South Plains Recycling,https://southplainsrecycling.com
Southside Recycling (IL),https://southside-recycling.com
Southern Metals (NC),https://southernmetals.com
Southern Recycling (TX),https://southernrecycling.com
Southwest Metals,https://southwestmetals.com
Spartan Recycling,https://spartanrecycling.com
Specialty Metals Smelters & Refiners,https://specialtymetals.com
Spectrum Recycling,https://spectrumrecycling.com
Springfield Iron & Metal,https://springfieldironmetal.com
Standard Iron & Metal,https://standardironmetal.com
Star Iron & Metal,https://starironmetal.com
State Metal Industries,https://statemetalindustries.com
Stillwater Recycling,https://stillwaterrecycling.com
Summit Recycling,https://summitrecycling.com
Sunshine Recycling (SC),https://sunshinerecycling.com
Superior Metals,https://superiormetals.com
Superior Recycling,https://superiorrecycling.com
Sure Way Recycling,https://surewayrecycling.com
Sycamore Recycling,https://sycamorerecycling.com
T&T Recycling (GA),https://ttrecycling.com
Taylor Iron & Metal,https://taylorscrapmetal.com
Thompson Metal Recycling,https://thompsonmetalrecycling.com
Tin Man Scrap,https://tinmanscrap.com
Triad Metal Recycling,https://triadmr.com
Tri-City Recycling,https://tricityrecycling.com
Tri-State Recycle,https://tristaterecycle.com
Tri-State Salvage,https://tristatesalvage.com
Triple M Metal (US),https://triplemmetal.com
Tulsa Iron & Metal,https://tulsaironmetal.com
Twin City Metal Recycling,https://twincitymetalrecycling.com
U-Pull & Metal Recycling,https://upullandmetalrecycling.com
Union Scrap,https://unionscrap.com
United Iron & Metal (MD),https://unitedironmetal.com
Universal Scrap Metals,https://universalscrap.com
Upstate Metal Recycling,https://upstatemetalrecycling.com
USA Iron & Metal,https://usaironmetal.com
Valley Iron & Steel,https://valleyironsteel.com
Valley Metal Recycling,https://valleymetalrecycling.com
Venture Metals & Recycling,https://venturemetals.com
Victor Metals,https://victormetalsinc.com
Virginia Scrap Iron & Metal,https://vascrap.com
Western Scrap Processing,https://westernscrapprocessing.com
Wichita Iron & Metals,https://wichitaironmetals.com
Willis Recycling,https://willisrecycling.com
Wilson Metal Recycling,https://wilsonmetalrecycling.com
Wisconsin Metal Recycling,https://wisconsinmetalrecycling.com
Woods Recycling,https://woodsrecycling.com
Worcester Iron & Metal,https://worcesterironandmetal.com
Wright’s Scrap Metals,https://wrightsscrapmetals.com
Wyoming Steel & Recycling,https://wyomingsteelrecycling.com
Yarbrough Metal Recycling,https://yarbroughmetalrecycling.com
Yuma Recycling,https://yuma-recycling.com
Zahn Recycling,https://zahnrecycling.com
Zelman Recycling,https://zelmanrecycling.com
Utah Metal Works,https://utahmetalworks.com
Rocky Mountain Recycling,https://rmrrecycling.com
Pacific Iron & Metal,https://pacificiron.com
Seattle Iron & Metals,https://seattleiron.com
ASM Recycling (FL),https://asmrecycling.com
Metro Recycling (IN/IL),https://metrorecycling.net
Cozzi Recycling (IL),https://cozzirecycling.com
Aaron Metals (CA),https://aaronmetals.com
Northern Metals (MN),https://northernmetalrecycling.com
Niagara Metals (NY),https://niagarametals.com
Freedom Metals (KY),https://freedommetals.com
Elgin Recycling (IL),https://elginrecycling.com
Klein Recycling (NJ),https://kleinrecycling.com
R.S. Davis Recycling (OR),https://rsdavisrecycling.com
Montgomery Scrap (MD),https://montgomeryscrap.com
Liberty Iron & Metal,https://libertyiron.com
Kaufman Iron & Metal (OH),https://kaufmanironmetal.com
C&C Metal Recycling (NC),https://ccmetalrecycling.com
Richmond Recycling (VA),https://richmondrecycling.com
Pinnacle Recycling (OH),https://pinnaclerecycling.com
Premier Metal Recycling (MO),https://premiermetalrecycling.com
Victor Metals (CO),https://victormetalsinc.com
State Metal Industries (NJ),https://statemetalindustries.com
Second Street Iron & Metal (MA),https://secondstreetironandmetal.com
Monument Metals (MD),https://monumentmetals.com
Pacific Metals Recycling (HI),https://pacificmetalsrecycling.com
Gardner Metal Recycling (TX),https://gardnermetals.com
Raleigh Metal Recycling (NC),https://raleighrecycling.com
Upstate Metal Recycling (SC),https://upstatemetalrecycling.com
Taylor Iron & Metal (PA),https://taylorscrapmetal.com
Tin Man Scrap (PA),https://tinmanscrap.com
Western Scrap Processing (NM),https://westernscrapprocessing.com
Wichita Iron & Metals (KS),https://wichitaironmetals.com
Worcester Iron & Metal (MA),https://worcesterironandmetal.com
Union Scrap (MN),https://unionscrap.com
United Iron & Metal (MD),https://unitedironmetal.com
Universal Scrap Metals (IL),https://universalscrap.com
USA Iron & Metal (OK),https://usaironmetal.com
Valley Metal Recycling (IL),https://valleymetalrecycling.com
Valley Iron & Steel (OR),https://valleyironsteel.com
Venture Metals & Recycling (TX),https://venturemetals.com
Superior Metals (OR),https://superiormetals.com
Sunshine Recycling (SC),https://sunshinerecycling.com
Spartan Recycling (SC),https://spartanrecycling.com
Skyline Recycling (NY),https://skylinerecycling.com
Southside Recycling (IL),https://southside-recycling.com
South Plains Recycling (TX),https://southplainsrecycling.com
Smith Iron & Metal (VA),https://smithironmetal.com
Shohfi Metals (CT),https://shohfimetals.com
Shapiro Recycling (IL),https://shapirorecycling.com
Seventy-Six Recycling (TN),https://seventysixrecycling.com
Schiller Metals (TN),https://schillermetals.com
Saginaw Metal Recyclers (MI),https://saginawmetalrecyclers.com
Rosa Recycling (CT),https://rosarecycling.com
Rogers Metal Management (TX),https://rogersmetal.com
Rockwood Recycling (TX),https://rockwoodrecycling.com
Rochester Iron & Metal (MI),https://rochesterironandmetal.com
Resource Metal Recycling (TN),https://resourcemetalrecycling.com
Redwood Recycling (UT),https://redwoodrecycling.com
Ray’s Recycling (IN),https://raysrecycling.com
Queen City Metal Recycling & Salvage (NC),https://queencitymetalrecycling.com
Pulaski Iron & Metal (VA),https://pulaskiironandmetal.com
Prime Recycling (TN),https://primerecycling.com
Prairie Metals Recycling (SD),https://prairiemetalsrecycling.com
Power Metal Recycling (CA),https://powermetalrecycling.com
Pioneer Recycling (WA/OR),https://pioneerrecycling.com
Peoria Iron & Metal (IL),https://peoriaironmetal.com
Patriot Metal Recycling (GA),https://patriotmetalrecycling.com
Parkway Iron & Metal (NY),https://parkwayironandmetal.com
Palmetto Recycling (SC),https://palmettorecycling.com
Owensboro Iron & Metal (KY),https://owensboroim.com
Orlando Metal Recycling (FL),https://orlandometalrecycling.com
Orange County Metals (CA),https://ocmetals.com
Ohio Metal Recycling (OH),https://ohiometalrecycling.com
Oak Cliff Metals (TX),https://oakcliffmetals.com
Oahu Metal & Recycling (HI),https://oahumetalrecycling.com
Norwich Metals (VT),https://norwichmetals.com
Northside Scrap Metals (MO),https://northsidescrapmetals.com
North Shore Recycling (WA),https://northshorerecycling.com
Newport Recycling (OR),https://newportrecycling.com
New River Recycling (VA),https://newriverrecyclingva.com
National Iron & Metal (AZ),https://nationalironmetal.com
Nashville Recycling (TN),https://nashvillerecycling.com
Mountain Metals (AK),https://mountainmetals.com
Motor City Recycling (MI),https://motorcityrecycling.com
Monterey Recycling (CA),https://montereyrecycling.com
Modern Metals Recycling (MI),https://modernmetalsrecycling.com
Mississippi Recycling,https://mississippirecycling.com
Minnesota Metal Recycling,https://minnesotametalrecycling.com
Midwest Scrap Management (MO),https://midwestscrap.com
Midwest Metals Recycling (MN),https://midwestmetalsrecycling.com
Mid-State Recycling (AL),https://midstaterecycling.com
Mid City Scrap (CT),https://midcityscrap.com
Miami Valley Recycling (OH),https://miamivalleyrecycling.com
MCS Recycling (AZ),https://mcsrecycling.com
McKinley Metals (NM),https://mckinleymetals.com
McCoy Iron & Metal (OK),https://mccoyironmetal.com
Mazza Recycling (NJ),https://mazzarecycling.com
MARCK Recycling (MO),https://marck.net
Manhattan Iron & Metal (KS),https://manhattanironandmetal.com
Maine Metal Recycling,https://mainemetalrecycling.com
Lucky Recycling (US),https://luckygroup.com/recycling
Longview Salvage (TX),https://longviewsalvage.com
Logan Iron & Metal (UT),https://loganim.com
Liberty Iron & Metal,https://libertyiron.com
Lee Iron & Metal (PA),https://leeironmetal.com
Lake Recycling (OH),https://lakerecycling.com
L & S Scrap Metal (CA),https://lsscrapmetal.com
L & S Recycling (CA),https://lsrecycling.com
Klein Recycling (NJ),https://kleinrecycling.com
Kennecott Metals Recycling (UT),https://kennecott.com/sustainability/recycling
Kansas City Metalworks Recycling (MO),https://kcmetalworksrecycling.com
K&N Metal Recycling (WA),https://knmetalrecycling.com
K&L Recycling (OR),https://klrecycling.com
Jones Metal Recycling (NC),https://jonesmetalrecycling.com
John Zubick Ltd. (US ops),https://zubicks.com
Joe’s Auto & Metals Recycling (WA),https://joesautorecycling.com
JAX Metal & Recycling (FL),https://jaxrecycling.com
Jackson Iron & Metal (MI),https://jacksonironandmetal.com
Interwest Metals (UT),https://interwestmetals.com
Integrity Metals (AZ),https://integritymetals.com
Inland Metal & Recycling (WA),https://inlandmetal.com
Illinois Steel & Scrap,https://illinoissteelscrap.com
Huntsville Scrap Metal (AL),https://huntsvillescrapmetal.com
Hugo Neu (NY/NJ),https://hugoneumetals.com
Horizon Metals (UT),https://horizonmetals.com
Hobbs Iron & Metal (NM),https://hobbsironmetal.com
Higgins Metal (NJ),https://higginsmetal.com
Hickman Williams Metals (PA),https://hickmanwilliams.com
Henderson Iron & Metal (TX),https://hendersonironmetal.com
Haskell Metal Recyclers (TX),https://haskellmetalrecyclers.com
Harry’s Metals (PA),https://harrysmetals.com
Harper Recycling (UT),https://harperrecycling.com
Hamilton Recycling (OH),https://hamiltonrecycling.com
Hamburg Scrap (PA),https://hamburgscrap.com
H&C Metals (NJ),https://h&cmetals.com
H & R Scrap Metal (TX),https://hrscrapmetal.com
GS Recycling (CA),https://gsrecycling.com
Greenville Metal Recycling (NC),https://greenvillemetalrecycling.com
Greenwave Recycling (MO),https://greenwaverecycling.com
Green Earth Metal Recycling (TX),https://greenearthmetalrecycling.com
Great Lakes Recycling (OH),https://greatlakesrecyclingoh.com
Gopher Resource (MN),https://gopherresource.com
Georgia Recycling,https://georgiarecycling.com
Georgia Metals Recycling,https://georgiametalsrecycling.com
General Metals (OR),https://generalmetals.com
Gardner Metal Recycling (TX),https://gardnermetals.com
Garden City Recycling (KS),https://gardencityrecycling.com
Gannon & Scott (metals),https://gannon-scott.com
G&C Metals (TX),https://gandcmetals.com
"G & M Metal, Inc. (PA)",https://gmmetal.com
Fort Bend Recycling (TX),https://fortbendrecycling.com
Foothills Recycling (CO),https://foothillsrecyclingcenter.com
First Street Recycling (MI),https://firststreetrecycling.com
Fazio Metal Solutions (PA),https://faziometal.com
Fayetteville Metal Recyclers (NC),https://fayettevillemetalrecyclers.com
Family Recycling (OK),https://familyrecyclingok.com
Falls Metal (WA),https://fallsmetal.com
Encore Recyclers (TX),https://encorerecyclers.com
Empire Metals Recycling (AZ),https://empiremetalsrecycling.com
Elgin Recycling (IL),https://elginrecycling.com
Econ Metal Recycling (NY),https://econmetal.com
Eastern Scrap Metal (FL),https://easternscrapmetal.com
Earth Iron & Metal (FL),https://earthironmetal.com
E-Z Scrap Metal (FL),https://ezscrapmetal.com
E-Z Recycling (NE),https://ezrecyclingne.com
Dubuque Metal & Recycling (IA),https://dubuquemetal.com
Dothan Recycling (AL),https://dothanrecycling.com
Dlubak Glass / Metals (PA),https://dlubak.com
Dixie Iron & Metal (TN),https://dixieironandmetal.com
Discount Iron & Metal (AZ),https://discountironmetal.com
Dickinson Iron & Metal (TX),https://dickinsonironmetal.com
Delray Scrap (FL),https://delrayscrap.com
Decker Iron & Metal (IA),https://deckerironandmetal.com
Dayton Scrap Metal (OH),https://daytonscrapmetal.com
Crown Recycling (NY),https://crownrecycling.com
Crossville Recycling (TN),https://crossvillerecycling.com
County Line Scrap (IN),https://countylinescrap.com
Corey Iron & Metal (MN),https://coreyironmetal.com
Concord Recycling Center (CA),https://concordrecyclingcenter.com
Compass Metals (OK),https://compassmetals.com
Community Recycling (AZ),https://communityrecyclingaz.com
Commonwealth Scrap (KY),https://commonwealthscrap.com
Commercial Metals Recycling (OKC),https://cmcrecyclingok.com
Columbus Scrap (OH),https://columbusscrap.com
Columbia Recycling (GA),https://columbiarecycling.com
Colorado Iron & Metal,https://coloradoironmetal.com
Coastal Metals (CA),https://coastalmetals.com
Clark Iron & Metal (IN),https://clarkim.com
City Scrap & Salvage (OH),https://cityscrap.com
Cincinnati Recycling & Reuse Hub (OH),https://cincinnatirecyclinghub.org
Chicago Metal Recycling (IL),https://chicagometalrecycling.com
